model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_l1_ratio;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:0.1_l1_ratio:0.8_max_iter:100000;0.0007414054870605468;8.77231598244601e-05;0.00026937007904052733;2.9477492687418674e-05;0.1;0.8;100000;-71.2451835282096;-7.176739132570416;-44.817077456278206;-219.73727792763756;-186.7558459804156;-0.8074231117779632;-0.35762983477646415;-327.1668858578366;-122.58505669659002;-130.8988720746787;-146.3843374847483;-4.17845201653666;-121.31380769916544;-0.8074231117779632;-130.8988720746787;-186.7558459804156;-128.92094368519219;-219.73727792763756;-1.5443692850423671;-62.16975753102102;-117.2863095500802;-108.51103151849051;-68.11549118583234;-122.58505669659002;-71.64202848922562;-327.1668858578366;-0.35762983477646415;-2.7629923608195783;-0.8074231117779632;-62.16975753102102;-65.53592725031285;-38.619833640214324;-74.7945005989037;-0.8074231117779632;-219.73727792763756;-327.1668858578366;-186.7558459804156;-71.64202848922562;-130.8988720746787;-0.35762983477646415;-63.410115278482735;-64.49243056654163;-82.61603783823423;-0.8074231117779632;-327.1668858578366;-1.5443692850423671;-130.8988720746787;-40.49371383404962;-0.35762983477646415;-186.7558459804156;-140.99239063711985;-68.11549118583234;-187.69655722126794;-186.7558459804156;-71.64202848922562;-219.73727792763756;-62.16975753102102;-1.5443692850423671;-0.8074231117779632;-2.7629923608195783;-60.675123483837076;-95.83075608256603;-148.2166322409286;-62.16975753102102;-1.5443692850423671;-2.7629923608195783;-122.58505669659002;-0.35762983477646415;-327.1668858578366;-71.64202848922562;-38.619833640214324;-170.87290917627;-137.4868298409499;-122.58505669659002;-71.64202848922562;-186.7558459804156;-0.35762983477646415;-130.8988720746787;-62.16975753102102;-2.7629923608195783;-88.71937327707279;-44.88152530544733;-115.99188973360741;-2.7629923608195783;-40.49371383404962;-219.73727792763756;-71.64202848922562;-122.58505669659002;-327.1668858578366;-0.35762983477646415;-90.04417280284562;-7.176739132570416;-187.69655722126794;-71.64202848922562;-40.49371383404962;-130.8988720746787;-0.8074231117779632;-122.58505669659002;-186.7558459804156;-327.1668858578366;-99.69456022697135;90.63703974655299;33
alpha:0.1_l1_ratio:0.8_max_iter:100;0.0007754397392272949;0.00012946343663841262;0.00032077789306640626;5.418627875189078e-05;0.1;0.8;100;-71.1888567405464;-7.4648700125588014;-48.67594290334533;-220.7430803177425;-186.29653313211193;-0.772368338895251;-0.3400649827186891;-328.32057008093443;-122.0608866526165;-132.38828663668767;-146.60944654353526;-3.6640053973282622;-120.4528246875237;-0.772368338895251;-132.38828663668767;-186.29653313211193;-129.85862239746965;-220.7430803177425;-1.8060733448595807;-68.37545674404814;-115.92719266937311;-109.87169004408048;-73.07135310741998;-122.0608866526165;-72.24472535265211;-328.32057008093443;-0.3400649827186891;-2.657105304723661;-0.772368338895251;-68.37545674404814;-65.4013288004229;-37.25832780677923;-75.69492512107415;-0.772368338895251;-220.7430803177425;-328.32057008093443;-186.29653313211193;-72.24472535265211;-132.38828663668767;-0.3400649827186891;-65.48720698636575;-63.88627847584207;-83.9267769276072;-0.772368338895251;-328.32057008093443;-1.8060733448595807;-132.38828663668767;-39.92863102971621;-0.3400649827186891;-186.29653313211193;-141.29354785056583;-73.07135310741998;-190.98041550779945;-186.29653313211193;-72.24472535265211;-220.7430803177425;-68.37545674404814;-1.8060733448595807;-0.772368338895251;-2.657105304723661;-61.843901340293165;-96.2238341930695;-148.08568251755008;-68.37545674404814;-1.8060733448595807;-2.657105304723661;-122.0608866526165;-0.3400649827186891;-328.32057008093443;-72.24472535265211;-37.25832780677923;-188.62735132030053;-138.0940203153446;-122.0608866526165;-72.24472535265211;-186.29653313211193;-0.3400649827186891;-132.38828663668767;-68.37545674404814;-2.657105304723661;-89.34856118905944;-46.58469380014961;-118.42019597011146;-2.657105304723661;-39.92863102971621;-220.7430803177425;-72.24472535265211;-122.0608866526165;-328.32057008093443;-0.3400649827186891;-97.69086209935413;-7.4648700125588014;-190.98041550779945;-72.24472535265211;-39.92863102971621;-132.38828663668767;-0.772368338895251;-122.0608866526165;-186.29653313211193;-328.32057008093443;-100.72810952407598;90.93613973585359;36
alpha:0.1_l1_ratio:0.9_max_iter:1000;0.0008039355278015136;8.981185390325346e-05;0.00026934146881103517;2.6776869058515346e-05;0.1;0.9;1000;-72.0097550976188;-24.900240523758104;-49.67398793456844;-239.0145857386046;-201.21135079251172;-1.1595247667708637;-3.14819584639352;-419.7191268773245;-136.8132747122611;-145.64273374774845;-159.80984091165297;-1.3727452620685814;-117.34513490938781;-1.1595247667708637;-145.64273374774845;-201.21135079251172;-115.64211437850895;-239.0145857386046;-12.779899644962407;-80.72845699024641;-118.28604323096138;-105.74197387893469;-66.59008484717369;-136.8132747122611;-74.52914597184471;-419.7191268773245;-3.14819584639352;-2.7775021683758787;-1.1595247667708637;-80.72845699024641;-75.53621377278577;-33.967338967711605;-76.7581911254662;-1.1595247667708637;-239.0145857386046;-419.7191268773245;-201.21135079251172;-74.52914597184471;-145.64273374774845;-3.14819584639352;-65.41859186747769;-73.97915197378434;-77.04368663223762;-1.1595247667708637;-419.7191268773245;-12.779899644962407;-145.64273374774845;-41.674480909688775;-3.14819584639352;-201.21135079251172;-153.30442578867695;-66.59008484717369;-197.27077851621334;-201.21135079251172;-74.52914597184471;-239.0145857386046;-80.72845699024641;-12.779899644962407;-1.1595247667708637;-2.7775021683758787;-55.685809157359515;-95.15800809698555;-154.37711499678375;-80.72845699024641;-12.779899644962407;-2.7775021683758787;-136.8132747122611;-3.14819584639352;-419.7191268773245;-74.52914597184471;-33.967338967711605;-225.71409674961222;-161.29395509361115;-136.8132747122611;-74.52914597184471;-201.21135079251172;-3.14819584639352;-145.64273374774845;-80.72845699024641;-2.7775021683758787;-92.49585990431842;-52.99159545421732;-116.9405770077083;-2.7775021683758787;-41.674480909688775;-239.0145857386046;-74.52914597184471;-136.8132747122611;-419.7191268773245;-3.14819584639352;-120.27599375349203;-24.900240523758104;-197.27077851621334;-74.52914597184471;-41.674480909688775;-145.64273374774845;-1.1595247667708637;-136.8132747122611;-201.21135079251172;-419.7191268773245;-113.64164979026957;109.85337767687186;37
alpha:0.1_l1_ratio:0.9_max_iter:10000;0.0008147740364074707;0.00013026012147645695;0.00027021646499633786;3.0846622208008846e-05;0.1;0.9;10000;-72.0097550976188;-24.900240523758104;-49.67398793456844;-239.0145857386046;-201.21135079251172;-1.1595247667708637;-3.14819584639352;-419.7191268773245;-136.8132747122611;-145.64273374774845;-159.80984091165297;-1.3727452620685814;-117.34513490938781;-1.1595247667708637;-145.64273374774845;-201.21135079251172;-115.64211437850895;-239.0145857386046;-12.779899644962407;-80.72845699024641;-118.28604323096138;-105.74197387893469;-66.59008484717369;-136.8132747122611;-74.52914597184471;-419.7191268773245;-3.14819584639352;-2.7775021683758787;-1.1595247667708637;-80.72845699024641;-75.53621377278577;-33.967338967711605;-76.7581911254662;-1.1595247667708637;-239.0145857386046;-419.7191268773245;-201.21135079251172;-74.52914597184471;-145.64273374774845;-3.14819584639352;-65.41859186747769;-73.97915197378434;-77.04368663223762;-1.1595247667708637;-419.7191268773245;-12.779899644962407;-145.64273374774845;-41.674480909688775;-3.14819584639352;-201.21135079251172;-153.30442578867695;-66.59008484717369;-197.27077851621334;-201.21135079251172;-74.52914597184471;-239.0145857386046;-80.72845699024641;-12.779899644962407;-1.1595247667708637;-2.7775021683758787;-55.685809157359515;-95.15800809698555;-154.37711499678375;-80.72845699024641;-12.779899644962407;-2.7775021683758787;-136.8132747122611;-3.14819584639352;-419.7191268773245;-74.52914597184471;-33.967338967711605;-225.71409674961222;-161.29395509361115;-136.8132747122611;-74.52914597184471;-201.21135079251172;-3.14819584639352;-145.64273374774845;-80.72845699024641;-2.7775021683758787;-92.49585990431842;-52.99159545421732;-116.9405770077083;-2.7775021683758787;-41.674480909688775;-239.0145857386046;-74.52914597184471;-136.8132747122611;-419.7191268773245;-3.14819584639352;-120.27599375349203;-24.900240523758104;-197.27077851621334;-74.52914597184471;-41.674480909688775;-145.64273374774845;-1.1595247667708637;-136.8132747122611;-201.21135079251172;-419.7191268773245;-113.64164979026957;109.85337767687186;37
alpha:0.1_l1_ratio:0.9_max_iter:100000;0.0007818746566772461;7.188727935055443e-05;0.0002610206604003906;1.3914129519952947e-05;0.1;0.9;100000;-72.0097550976188;-24.900240523758104;-49.67398793456844;-239.0145857386046;-201.21135079251172;-1.1595247667708637;-3.14819584639352;-419.7191268773245;-136.8132747122611;-145.64273374774845;-159.80984091165297;-1.3727452620685814;-117.34513490938781;-1.1595247667708637;-145.64273374774845;-201.21135079251172;-115.64211437850895;-239.0145857386046;-12.779899644962407;-80.72845699024641;-118.28604323096138;-105.74197387893469;-66.59008484717369;-136.8132747122611;-74.52914597184471;-419.7191268773245;-3.14819584639352;-2.7775021683758787;-1.1595247667708637;-80.72845699024641;-75.53621377278577;-33.967338967711605;-76.7581911254662;-1.1595247667708637;-239.0145857386046;-419.7191268773245;-201.21135079251172;-74.52914597184471;-145.64273374774845;-3.14819584639352;-65.41859186747769;-73.97915197378434;-77.04368663223762;-1.1595247667708637;-419.7191268773245;-12.779899644962407;-145.64273374774845;-41.674480909688775;-3.14819584639352;-201.21135079251172;-153.30442578867695;-66.59008484717369;-197.27077851621334;-201.21135079251172;-74.52914597184471;-239.0145857386046;-80.72845699024641;-12.779899644962407;-1.1595247667708637;-2.7775021683758787;-55.685809157359515;-95.15800809698555;-154.37711499678375;-80.72845699024641;-12.779899644962407;-2.7775021683758787;-136.8132747122611;-3.14819584639352;-419.7191268773245;-74.52914597184471;-33.967338967711605;-225.71409674961222;-161.29395509361115;-136.8132747122611;-74.52914597184471;-201.21135079251172;-3.14819584639352;-145.64273374774845;-80.72845699024641;-2.7775021683758787;-92.49585990431842;-52.99159545421732;-116.9405770077083;-2.7775021683758787;-41.674480909688775;-239.0145857386046;-74.52914597184471;-136.8132747122611;-419.7191268773245;-3.14819584639352;-120.27599375349203;-24.900240523758104;-197.27077851621334;-74.52914597184471;-41.674480909688775;-145.64273374774845;-1.1595247667708637;-136.8132747122611;-201.21135079251172;-419.7191268773245;-113.64164979026957;109.85337767687186;37
alpha:0.1_l1_ratio:0.9_max_iter:100;0.0006519579887390137;4.31725489443777e-05;0.0002779817581176758;2.6059768439088192e-05;0.1;0.9;100;-71.13953258076295;-18.106299507160845;-58.66512060199817;-234.2372049774051;-200.16946378451937;-0.7473491909654407;-2.7489155698834877;-409.63684050426485;-137.56303274377854;-151.60709690272898;-160.57790271364533;-1.1287381435672625;-118.5616604551399;-0.7473491909654407;-151.60709690272898;-200.16946378451937;-118.14936287487912;-234.2372049774051;-9.840599147392442;-87.31099055955859;-123.22428443493683;-107.36023829476567;-82.9345155575922;-137.56303274377854;-75.50863418283922;-409.63684050426485;-2.7489155698834877;-2.3417564826609274;-0.7473491909654407;-87.31099055955859;-75.54396389048789;-32.375505375337;-76.72796600978533;-0.7473491909654407;-234.2372049774051;-409.63684050426485;-200.16946378451937;-75.50863418283922;-151.60709690272898;-2.7489155698834877;-66.92993421546865;-75.46642172832428;-79.60860897596864;-0.7473491909654407;-409.63684050426485;-9.840599147392442;-151.60709690272898;-40.7040275622932;-2.7489155698834877;-200.16946378451937;-151.4217454312977;-82.9345155575922;-201.2350421864773;-200.16946378451937;-75.50863418283922;-234.2372049774051;-87.31099055955859;-9.840599147392442;-0.7473491909654407;-2.3417564826609274;-57.45659129713928;-94.90140345500029;-154.12551127937564;-87.31099055955859;-9.840599147392442;-2.3417564826609274;-137.56303274377854;-2.7489155698834877;-409.63684050426485;-75.50863418283922;-32.375505375337;-232.19595480029065;-154.66207917795847;-137.56303274377854;-75.50863418283922;-200.16946378451937;-2.7489155698834877;-151.60709690272898;-87.31099055955859;-2.3417564826609274;-93.94434826029212;-57.538993224062935;-117.08343711272889;-2.3417564826609274;-40.7040275622932;-234.2372049774051;-75.50863418283922;-137.56303274377854;-409.63684050426485;-2.7489155698834877;-115.44809865199703;-18.106299507160845;-201.2350421864773;-75.50863418283922;-40.7040275622932;-151.60709690272898;-0.7473491909654407;-137.56303274377854;-200.16946378451937;-409.63684050426485;-113.68788062743934;107.81800531822765;40
alpha:0.01_l1_ratio:0_max_iter:10000;0.021068809032440187;0.004802621303391078;0.0004726505279541016;5.4447572348268594e-05;0.01;0;10000;-60.74742787585478;-29.28940971211683;-89.27663337189877;-435.58765098620546;-239.5937029037709;-5.2236444110961906e-05;-2.2741392689001816;-252.06866579190554;-163.4769793322668;-97.61752982407535;-142.2532048575726;-2.975835465895451;-211.8124230952847;-5.2236444110961906e-05;-97.61752982407535;-239.5937029037709;-88.72452442860633;-435.58765098620546;-9.363027487088814;-155.39823931184466;-216.7391071910875;-117.6142394481195;-71.07449416896151;-163.4769793322668;-53.225736773209945;-252.06866579190554;-2.2741392689001816;-0.11382192529720579;-5.2236444110961906e-05;-155.39823931184466;-83.58970571139821;-8.455553908475792;-76.91298454058882;-5.2236444110961906e-05;-435.58765098620546;-252.06866579190554;-239.5937029037709;-53.225736773209945;-97.61752982407535;-2.2741392689001816;-106.24342791157521;-79.62166282353499;-113.65405008317478;-5.2236444110961906e-05;-252.06866579190554;-9.363027487088814;-97.61752982407535;-17.75388894298164;-2.2741392689001816;-239.5937029037709;-122.54624138069175;-71.07449416896151;-173.85595385625928;-239.5937029037709;-53.225736773209945;-435.58765098620546;-155.39823931184466;-9.363027487088814;-5.2236444110961906e-05;-0.11382192529720579;-213.0044434817072;-119.37100172909629;-142.09330631631747;-155.39823931184466;-9.363027487088814;-0.11382192529720579;-163.4769793322668;-2.2741392689001816;-252.06866579190554;-53.225736773209945;-8.455553908475792;-269.97841891509347;-76.2773060359956;-163.4769793322668;-53.225736773209945;-239.5937029037709;-2.2741392689001816;-97.61752982407535;-155.39823931184466;-0.11382192529720579;-57.99410023457538;-143.47607898570547;-160.70878112512983;-0.11382192529720579;-17.75388894298164;-435.58765098620546;-53.225736773209945;-163.4769793322668;-252.06866579190554;-2.2741392689001816;-130.24544885655305;-29.28940971211683;-173.85595385625928;-53.225736773209945;-17.75388894298164;-97.61752982407535;-5.2236444110961906e-05;-163.4769793322668;-239.5937029037709;-252.06866579190554;-118.34126648808788;112.06428774116365;41
alpha:0.01_l1_ratio:0_max_iter:100000;0.21028348207473754;0.01923748124016808;0.0004959630966186523;8.777579099097962e-05;0.01;0;100000;-60.747427875853276;-29.289409712115308;-89.2766333718936;-435.58765098624445;-239.59370290377123;-5.2236444091806744e-05;-2.274139268900455;-252.06866579185964;-163.47697933228952;-97.61752982408552;-142.2532048575667;-2.9758354658900408;-211.81242309527505;-5.2236444091806744e-05;-97.61752982408552;-239.59370290377123;-88.72452442863002;-435.58765098624445;-9.363027487077225;-155.39823931190082;-216.73910719112604;-117.6142394481133;-71.07449416896426;-163.47697933228952;-53.2257367732235;-252.06866579185964;-2.274139268900455;-0.11382192529648184;-5.2236444091806744e-05;-155.39823931190082;-83.58970571142059;-8.45555390847545;-76.9129845405906;-5.2236444091806744e-05;-435.58765098624445;-252.06866579185964;-239.59370290377123;-53.2257367732235;-97.61752982408552;-2.274139268900455;-106.24342791157659;-79.62166282353618;-113.65405008319817;-5.2236444091806744e-05;-252.06866579185964;-9.363027487077225;-97.61752982408552;-17.753888942975756;-2.274139268900455;-239.59370290377123;-122.54624138069337;-71.07449416896426;-173.8559538562621;-239.59370290377123;-53.2257367732235;-435.58765098624445;-155.39823931190082;-9.363027487077225;-5.2236444091806744e-05;-0.11382192529648184;-213.0044434816645;-119.3710017290979;-142.0933063163261;-155.39823931190082;-9.363027487077225;-0.11382192529648184;-163.47697933228952;-2.274139268900455;-252.06866579185964;-53.2257367732235;-8.45555390847545;-269.9784189151383;-76.27730603599794;-163.47697933228952;-53.2257367732235;-239.59370290377123;-2.274139268900455;-97.61752982408552;-155.39823931190082;-0.11382192529648184;-57.99410023458233;-143.47607898577118;-160.70878112513446;-0.11382192529648184;-17.753888942975756;-435.58765098624445;-53.2257367732235;-163.47697933228952;-252.06866579185964;-2.274139268900455;-130.24544885654942;-29.289409712115308;-173.8559538562621;-53.2257367732235;-17.753888942975756;-97.61752982408552;-5.2236444091806744e-05;-163.47697933228952;-239.59370290377123;-252.06866579185964;-118.34126648809347;112.06428774116738;42
alpha:0.01_l1_ratio:0_max_iter:1000;0.0016724872589111328;0.000240457047445017;0.00029040098190307617;3.753414922167394e-05;0.01;0;1000;-60.74702910035582;-29.29887451481258;-89.2756034384982;-435.6101791800856;-239.59196980153834;-5.3419520643936876e-05;-2.278648863011385;-252.0647954166551;-163.4769999291306;-97.75692831071392;-142.2527913129951;-2.9825026379237833;-211.8130901680095;-5.3419520643936876e-05;-97.75692831071392;-239.59196980153834;-88.72379371917367;-435.6101791800856;-9.363261373465427;-155.39869191495922;-216.7699533973648;-117.61212099576551;-71.30029721276767;-163.4769999291306;-53.225804473378496;-252.0647954166551;-2.278648863011385;-0.11371553198224031;-5.3419520643936876e-05;-155.39869191495922;-83.58971338302645;-8.4540528908873;-76.9136095565935;-5.3419520643936876e-05;-435.6101791800856;-252.0647954166551;-239.59196980153834;-53.225804473378496;-97.75692831071392;-2.278648863011385;-106.25334256635897;-79.62163402465526;-113.6593257444047;-5.3419520643936876e-05;-252.0647954166551;-9.363261373465427;-97.75692831071392;-17.752663050263816;-2.278648863011385;-239.59196980153834;-122.54590890342371;-71.30029721276767;-173.94830661798753;-239.59196980153834;-53.225804473378496;-435.6101791800856;-155.39869191495922;-9.363261373465427;-5.3419520643936876e-05;-0.11371553198224031;-213.01674884271796;-119.34219905565905;-142.09550265112648;-155.39869191495922;-9.363261373465427;-0.11371553198224031;-163.4769999291306;-2.278648863011385;-252.0647954166551;-53.225804473378496;-8.4540528908873;-270.0241950064442;-76.27376368961552;-163.4769999291306;-53.225804473378496;-239.59196980153834;-2.278648863011385;-97.75692831071392;-155.39869191495922;-0.11371553198224031;-58.06655109512459;-143.47882686615068;-160.70808927422254;-0.11371553198224031;-17.752663050263816;-435.6101791800856;-53.225804473378496;-163.4769999291306;-252.0647954166551;-2.278648863011385;-130.24771174124513;-29.29887451481258;-173.94830661798753;-53.225804473378496;-17.752663050263816;-97.75692831071392;-5.3419520643936876e-05;-163.4769999291306;-239.59196980153834;-252.0647954166551;-118.3587351068135;112.06463476321858;43
alpha:0.01_l1_ratio:0_max_iter:100;0.000789804458618164;0.00014838198921616563;0.0003275156021118164;5.5077431969779846e-05;0.01;0;100;-54.220623846230794;-41.03046437824581;-94.62275076517102;-382.692166269825;-230.6410902372725;-0.19177146108453275;-0.0017861501753980958;-289.99923330531266;-160.00439249956884;-155.702373114654;-138.53934772187728;-3.500519481563548;-200.2813776933256;-0.19177146108453275;-155.702373114654;-230.6410902372725;-86.43729426063467;-382.692166269825;-4.999189092119092;-159.6491892207673;-174.84233159898304;-114.13432942111041;-110.26656486654866;-160.00439249956884;-45.75262972191333;-289.99923330531266;-0.0017861501753980958;-2.6535425455637154;-0.19177146108453275;-159.6491892207673;-79.19741010711378;-16.887174272956575;-77.74238266702504;-0.19177146108453275;-382.692166269825;-289.99923330531266;-230.6410902372725;-45.75262972191333;-155.702373114654;-0.0017861501753980958;-94.24222131320481;-78.94258956326712;-83.96636471617138;-0.19177146108453275;-289.99923330531266;-4.999189092119092;-155.702373114654;-18.387031042737302;-0.0017861501753980958;-230.6410902372725;-128.33352227616027;-110.26656486654866;-147.74271676224788;-230.6410902372725;-45.75262972191333;-382.692166269825;-159.6491892207673;-4.999189092119092;-0.19177146108453275;-2.6535425455637154;-184.41541849272392;-122.09627764211425;-174.34459307163797;-159.6491892207673;-4.999189092119092;-2.6535425455637154;-160.00439249956884;-0.0017861501753980958;-289.99923330531266;-45.75262972191333;-16.887174272956575;-220.74583756997743;-77.76629136243776;-160.00439249956884;-45.75262972191333;-230.6410902372725;-0.0017861501753980958;-155.702373114654;-159.6491892207673;-2.6535425455637154;-71.81448260643337;-135.3583232791176;-147.53738570227233;-2.6535425455637154;-18.387031042737302;-382.692166269825;-45.75262972191333;-160.00439249956884;-289.99923330531266;-0.0017861501753980958;-114.043687890948;-41.03046437824581;-147.74271676224788;-45.75262972191333;-18.387031042737302;-155.702373114654;-0.19177146108453275;-160.00439249956884;-230.6410902372725;-289.99923330531266;-119.49457713102612;107.0152218730915;44
