model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_C;param_epsilon;param_gamma;param_kernel;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
C:0.1_epsilon:0.01_gamma:5_kernel:poly;0.0009482455253601074;0.00018863993433008443;0.00030472755432128904;4.1780790163632695e-05;0.1;0.01;5;poly;-0.37771738019143686;-0.007842006147687607;-0.010778689689867275;-0.010485001788213003;-0.018400607023947385;-0.00704350215787575;-0.16661293843008165;-0.005093753622175449;-0.006235159521049394;-0.006472730037630557;-0.004224932195164495;-0.016987406069895124;-0.008458278780288321;-0.20706656311068902;-0.004477326670763262;-0.6222945563743313;-0.00483847440933398;-0.005363499578075956;-0.013161538623854524;-0.002156074597228976;-0.003613447162482456;-0.005295734379288921;-0.00961581337461084;-0.02578617979255504;-0.01523038403223117;-0.16150412966229372;-0.01262434602083011;-0.0027268600237055005;-0.007465055000224547;-0.8333883528172729;-0.0027740791653002783;-0.02543126809120964;-0.011721393424456085;-0.348907810285527;-0.0035503533574251698;-0.003868523823159837;-0.026443722172537803;-0.005325726745505338;-0.005434372444227761;-0.019615614719524607;-0.004925286749248859;-0.016411693997693703;-0.00521090719017311;-0.0058629479469500595;-0.011278443337331965;-0.0004007805314037883;-0.3675667570016748;-0.01942476419935386;-0.016108038429652104;-0.0046349179930002945;-0.007972605534538723;-0.010712426925007613;-0.014644045459599507;-0.040957895564080644;-0.39183116055222184;-0.010550659546975332;-0.0026312258181167645;-0.007700016694618024;-0.03130968897002653;-0.005181746690524199;-0.011776630963939841;-0.012523832413470609;-0.006284909894248566;-0.0013628523608450302;-0.9504656088626605;-0.04381112880243753;-0.004766169825094713;-0.030021548577965993;-0.00844390286413287;-0.003321006503854171;-0.12539862695635534;-0.015668346496551914;-0.007306034703350367;-0.0052331660981405625;-0.0024644875141597252;-0.011626562511321025;-0.008395833340351504;-0.008711680744087758;-0.0234403459813135;-0.971496157038691;-0.012355642063627822;-0.08292371073501345;-0.010744566748793968;-0.011760587916215384;-0.002441884755525954;-0.003179413350270435;-0.004474293917185378;-0.7418001395295916;-0.007474223872969688;-0.012145410313673532;-0.0072595154210158925;-0.00780209034198562;-0.0030269372436557886;-0.013508362862663789;-0.05717013111580035;-0.5668813842887713;-0.007092326268294103;-0.022916362513178145;-0.01593662973138907;-0.0002399253080854946;-0.0785500196539683;0.1968361917200797;137
C:50_epsilon:0.01_gamma:auto_kernel:poly;0.0009428906440734863;0.00018897643699532593;0.00029356002807617187;1.767201482308975e-05;50;0.01;auto;poly;-0.3777176557334725;-0.007876085729677509;-0.01078912439717486;-0.010471389804221012;-0.01841157248792682;-0.007066685450796529;-0.16666076006350422;-0.005091338780370344;-0.006240994551446202;-0.006463883159349215;-0.0042281401709927955;-0.016931955850434343;-0.008458352216392845;-0.2062567898628683;-0.004477107169905465;-0.6235996765418816;-0.004751263106281865;-0.005408727750188062;-0.013174023357737758;-0.0021647628737734774;-0.003631007488225502;-0.005270418635581469;-0.009598814971950016;-0.02566200640944308;-0.015163441459677783;-0.16122014815058977;-0.012614422964293345;-0.002712397115410958;-0.007478087440696792;-0.8333714999402732;-0.002762202429216054;-0.025566632469275822;-0.011702120810809848;-0.34850662716538444;-0.003550391559358424;-0.0038772591821672037;-0.026482929656048246;-0.005298262344991333;-0.005421893097574064;-0.019601196665067433;-0.004939309947052213;-0.016463221518904232;-0.00520647785775968;-0.005862938462828254;-0.011187886720585757;-0.00039916341869832613;-0.36784007645480726;-0.0194055756297213;-0.01610789429289688;-0.004634713355398402;-0.007972545770369596;-0.010713201666046075;-0.014643784206525337;-0.04097193639083951;-0.39183110661960496;-0.010605176979829573;-0.002614085551692392;-0.007673215045977834;-0.03126820758771748;-0.005172421167182995;-0.011784397063580823;-0.012508645371644997;-0.006258709401216018;-0.0013593669427090435;-0.9508408849493631;-0.04381025301958974;-0.004741017765715865;-0.030016620550729217;-0.00845565256803723;-0.0033365858950571373;-0.1254985223922884;-0.015677089941961632;-0.007255015596221824;-0.005233071168839594;-0.0024766786453450577;-0.011669584772852055;-0.008434296935504381;-0.008654255041828207;-0.023363900104501113;-0.9725193181710567;-0.012376711064886097;-0.08321256974298014;-0.01073593780904134;-0.011760614832507827;-0.0024629186389634587;-0.003169871496069938;-0.004467972493569181;-0.7416805404330168;-0.007491419257451209;-0.0120894169281893;-0.007259304568751158;-0.00780208385646855;-0.00299751175244383;-0.013538302000089602;-0.05590875443890388;-0.5674786960129637;-0.00710908516259316;-0.02295281394759444;-0.015912288049099565;-0.000243777607498146;-0.07855789444049992;0.1969405924440969;141
C:50_epsilon:0.01_gamma:0.1_kernel:poly;0.0010518383979797362;0.0002947156079193801;0.00032634973526000975;6.0547098252255346e-05;50;0.01;0.1;poly;-0.3765289763989845;-0.007860570087341041;-0.01081473480245206;-0.010445029133992019;-0.01840013790929364;-0.007061398797834535;-0.16687497799972564;-0.005068059142912665;-0.006229379804317237;-0.006439416161508574;-0.004214382683450303;-0.01698285332939831;-0.008490685200128741;-0.20703778468505005;-0.0044737550480840734;-0.6210557132236678;-0.004809824938761903;-0.005390572839741473;-0.013214792912909348;-0.002145933811229122;-0.003625606782916382;-0.00527887932024382;-0.009634364336162791;-0.02573678968385791;-0.015187249008115003;-0.16134471964639405;-0.012640629288591282;-0.002723718177384589;-0.007471715834303072;-0.8350449613049112;-0.0027728841487737856;-0.02530865581673995;-0.011766361695892716;-0.34880107125213056;-0.0035505315456249415;-0.003918358169761722;-0.026479713271751127;-0.005301726274914101;-0.00542189572126353;-0.019562520031526223;-0.0049306330968955855;-0.01643318975170526;-0.005200278377284531;-0.005857028225228901;-0.011141135677521855;-0.0003974499493056322;-0.367273952807949;-0.01938087657689926;-0.016114154589593997;-0.004629983212214756;-0.007947368630280296;-0.010720122321051103;-0.01463591654483366;-0.040740666652841796;-0.39511562668534844;-0.01058263900559178;-0.002634579723103766;-0.007690077595748975;-0.031243389533348775;-0.005151813274312162;-0.01176221301957481;-0.012534053674479458;-0.006278824363984475;-0.0013633458791695275;-0.9499770298589322;-0.04368833414712994;-0.004728986627079966;-0.0298976836275469;-0.008408167488078948;-0.0033220725553797827;-0.1253529468003977;-0.015681093812737513;-0.007299039058991417;-0.005231902747008483;-0.0024668404137649235;-0.011670467531610149;-0.008398755997484077;-0.008690920192719593;-0.023406432053418556;-0.970765830693065;-0.012348163360255708;-0.08315375038113976;-0.01072588832496874;-0.01180067253518192;-0.002435532231500082;-0.0031761718088835432;-0.0044566019002596265;-0.7430314682019424;-0.007458057040159973;-0.012159455513877196;-0.0072320032923112515;-0.007806567272110118;-0.0030117734978452712;-0.013588312731934574;-0.057662356984496205;-0.5657712259827878;-0.007089606286036905;-0.02286424850472303;-0.015957302015361215;-0.00024097534525298195;-0.07855827286206683;0.19685577391315107;142
C:10_epsilon:0.01_gamma:0.1_kernel:poly;0.0012196612358093262;0.0003603456932052805;0.00039783239364624026;7.339475506029572e-05;10;0.01;0.1;poly;-0.3765289763989845;-0.007860570087341041;-0.01081473480245206;-0.010445029133992019;-0.01840013790929364;-0.007061398797834535;-0.16687497799972564;-0.005068059142912665;-0.006229379804317237;-0.006439416161508574;-0.004214382683450303;-0.01698285332939831;-0.008490685200128741;-0.20703778468505005;-0.0044737550480840734;-0.6210557132236678;-0.004809824938761903;-0.005390572839741473;-0.013214792912909348;-0.002145933811229122;-0.003625606782916382;-0.00527887932024382;-0.009634364336162791;-0.02573678968385791;-0.015187249008115003;-0.16134471964639405;-0.012640629288591282;-0.002723718177384589;-0.007471715834303072;-0.8350449613049112;-0.0027728841487737856;-0.02530865581673995;-0.011766361695892716;-0.34880107125213056;-0.0035505315456249415;-0.003918358169761722;-0.026479713271751127;-0.005301726274914101;-0.00542189572126353;-0.019562520031526223;-0.0049306330968955855;-0.01643318975170526;-0.005200278377284531;-0.005857028225228901;-0.011141135677521855;-0.0003974499493056322;-0.367273952807949;-0.01938087657689926;-0.016114154589593997;-0.004629983212214756;-0.007947368630280296;-0.010720122321051103;-0.01463591654483366;-0.040740666652841796;-0.39511562668534844;-0.01058263900559178;-0.002634579723103766;-0.007690077595748975;-0.031243389533348775;-0.005151813274312162;-0.01176221301957481;-0.012534053674479458;-0.006278824363984475;-0.0013633458791695275;-0.9499770298589322;-0.04368833414712994;-0.004728986627079966;-0.0298976836275469;-0.008408167488078948;-0.0033220725553797827;-0.1253529468003977;-0.015681093812737513;-0.007299039058991417;-0.005231902747008483;-0.0024668404137649235;-0.011670467531610149;-0.008398755997484077;-0.008690920192719593;-0.023406432053418556;-0.970765830693065;-0.012348163360255708;-0.08315375038113976;-0.01072588832496874;-0.01180067253518192;-0.002435532231500082;-0.0031761718088835432;-0.0044566019002596265;-0.7430314682019424;-0.007458057040159973;-0.012159455513877196;-0.0072320032923112515;-0.007806567272110118;-0.0030117734978452712;-0.013588312731934574;-0.057662356984496205;-0.5657712259827878;-0.007089606286036905;-0.02286424850472303;-0.015957302015361215;-0.00024097534525298195;-0.07855827286206683;0.19685577391315107;142
C:50_epsilon:0.01_gamma:1_kernel:poly;0.0009714245796203613;0.0002275597575145553;0.00030877113342285155;4.041268311455764e-05;50;0.01;1;poly;-0.37592721925109585;-0.00791672058606211;-0.010807241718407225;-0.01043252889927796;-0.018372991777161517;-0.007069328195560571;-0.1670403330666502;-0.0050550609355864895;-0.006223529240679255;-0.0064647950746418575;-0.004235341638979457;-0.01696420613986645;-0.00847274998061869;-0.2070125535549225;-0.004474259447527916;-0.6224171770068051;-0.004733569512337739;-0.005375143792944161;-0.013176156194134057;-0.0021560268810576493;-0.0036252071696640676;-0.005284001899586992;-0.009647230425102814;-0.025679814589428845;-0.015229894710406554;-0.16170115047092107;-0.012627010516124118;-0.002716458206722371;-0.007497904069146487;-0.8320163161871528;-0.002779029407388227;-0.02543938256744389;-0.011730148528544263;-0.3493897457257819;-0.003571510782289918;-0.003851180638571263;-0.026456112890530712;-0.0053157927275873955;-0.005419310565213854;-0.019669571880006127;-0.004918010853714022;-0.016413523238764344;-0.005194391404926259;-0.005830241555201566;-0.011119799062745225;-0.0004039141174091716;-0.36626614707704225;-0.019443160746543932;-0.01610554261070468;-0.004618235101430851;-0.007968788569253694;-0.010739225498797226;-0.014587460331305329;-0.0413794988582115;-0.39327111847192014;-0.010590834844736462;-0.0026167971576712464;-0.007702217438909441;-0.031272413799760305;-0.005171539488283749;-0.011762963901660099;-0.012570046995817073;-0.006243579594934032;-0.0013649026578283748;-0.9503796454497478;-0.043692866104551975;-0.004772272453400633;-0.029625458042813146;-0.008429590429601818;-0.0033188416473512797;-0.12563087473484194;-0.01566340982736407;-0.0072878277074791276;-0.005213797246537894;-0.0024795164008637213;-0.011651206657469675;-0.008371666022535732;-0.008704964129102358;-0.023503562288318448;-0.9743335259920483;-0.012349819400408262;-0.08318784294177535;-0.010728666314654595;-0.011777814296538425;-0.0024456300150495617;-0.0031766696718369854;-0.004458345137042565;-0.7453950523373972;-0.007445978945742236;-0.012181127941811079;-0.007222005721760312;-0.007814757735730322;-0.003017016552439041;-0.013567592398073194;-0.05690493730018164;-0.5656336703357479;-0.007100841955608814;-0.022934539580756846;-0.015915493136363378;-0.00024265540457180999;-0.07858087542487019;0.19699079855638985;144
C:0.1_epsilon:0.01_gamma:1_kernel:poly;0.0009775590896606446;0.0002206128000589375;0.00030733585357666014;4.4690579395665574e-05;0.1;0.01;1;poly;-0.37592721925109585;-0.00791672058606211;-0.010807241718407225;-0.01043252889927796;-0.018372991777161517;-0.007069328195560571;-0.1670403330666502;-0.0050550609355864895;-0.006223529240679255;-0.0064647950746418575;-0.004235341638979457;-0.01696420613986645;-0.00847274998061869;-0.2070125535549225;-0.004474259447527916;-0.6224171770068051;-0.004733569512337739;-0.005375143792944161;-0.013176156194134057;-0.0021560268810576493;-0.0036252071696640676;-0.005284001899586992;-0.009647230425102814;-0.025679814589428845;-0.015229894710406554;-0.16170115047092107;-0.012627010516124118;-0.002716458206722371;-0.007497904069146487;-0.8320163161871528;-0.002779029407388227;-0.02543938256744389;-0.011730148528544263;-0.3493897457257819;-0.003571510782289918;-0.003851180638571263;-0.026456112890530712;-0.0053157927275873955;-0.005419310565213854;-0.019669571880006127;-0.004918010853714022;-0.016413523238764344;-0.005194391404926259;-0.005830241555201566;-0.011119799062745225;-0.0004039141174091716;-0.36626614707704225;-0.019443160746543932;-0.01610554261070468;-0.004618235101430851;-0.007968788569253694;-0.010739225498797226;-0.014587460331305329;-0.0413794988582115;-0.39327111847192014;-0.010590834844736462;-0.0026167971576712464;-0.007702217438909441;-0.031272413799760305;-0.005171539488283749;-0.011762963901660099;-0.012570046995817073;-0.006243579594934032;-0.0013649026578283748;-0.9503796454497478;-0.043692866104551975;-0.004772272453400633;-0.029625458042813146;-0.008429590429601818;-0.0033188416473512797;-0.12563087473484194;-0.01566340982736407;-0.0072878277074791276;-0.005213797246537894;-0.0024795164008637213;-0.011651206657469675;-0.008371666022535732;-0.008704964129102358;-0.023503562288318448;-0.9743335259920483;-0.012349819400408262;-0.08318784294177535;-0.010728666314654595;-0.011777814296538425;-0.0024456300150495617;-0.0031766696718369854;-0.004458345137042565;-0.7453950523373972;-0.007445978945742236;-0.012181127941811079;-0.007222005721760312;-0.007814757735730322;-0.003017016552439041;-0.013567592398073194;-0.05690493730018164;-0.5656336703357479;-0.007100841955608814;-0.022934539580756846;-0.015915493136363378;-0.00024265540457180999;-0.07858087542487019;0.19699079855638985;144
C:10_epsilon:0.01_gamma:1_kernel:poly;0.0009517836570739746;0.00019402619764599332;0.0002979373931884766;3.676500331801707e-05;10;0.01;1;poly;-0.37592721925109585;-0.00791672058606211;-0.010807241718407225;-0.01043252889927796;-0.018372991777161517;-0.007069328195560571;-0.1670403330666502;-0.0050550609355864895;-0.006223529240679255;-0.0064647950746418575;-0.004235341638979457;-0.01696420613986645;-0.00847274998061869;-0.2070125535549225;-0.004474259447527916;-0.6224171770068051;-0.004733569512337739;-0.005375143792944161;-0.013176156194134057;-0.0021560268810576493;-0.0036252071696640676;-0.005284001899586992;-0.009647230425102814;-0.025679814589428845;-0.015229894710406554;-0.16170115047092107;-0.012627010516124118;-0.002716458206722371;-0.007497904069146487;-0.8320163161871528;-0.002779029407388227;-0.02543938256744389;-0.011730148528544263;-0.3493897457257819;-0.003571510782289918;-0.003851180638571263;-0.026456112890530712;-0.0053157927275873955;-0.005419310565213854;-0.019669571880006127;-0.004918010853714022;-0.016413523238764344;-0.005194391404926259;-0.005830241555201566;-0.011119799062745225;-0.0004039141174091716;-0.36626614707704225;-0.019443160746543932;-0.01610554261070468;-0.004618235101430851;-0.007968788569253694;-0.010739225498797226;-0.014587460331305329;-0.0413794988582115;-0.39327111847192014;-0.010590834844736462;-0.0026167971576712464;-0.007702217438909441;-0.031272413799760305;-0.005171539488283749;-0.011762963901660099;-0.012570046995817073;-0.006243579594934032;-0.0013649026578283748;-0.9503796454497478;-0.043692866104551975;-0.004772272453400633;-0.029625458042813146;-0.008429590429601818;-0.0033188416473512797;-0.12563087473484194;-0.01566340982736407;-0.0072878277074791276;-0.005213797246537894;-0.0024795164008637213;-0.011651206657469675;-0.008371666022535732;-0.008704964129102358;-0.023503562288318448;-0.9743335259920483;-0.012349819400408262;-0.08318784294177535;-0.010728666314654595;-0.011777814296538425;-0.0024456300150495617;-0.0031766696718369854;-0.004458345137042565;-0.7453950523373972;-0.007445978945742236;-0.012181127941811079;-0.007222005721760312;-0.007814757735730322;-0.003017016552439041;-0.013567592398073194;-0.05690493730018164;-0.5656336703357479;-0.007100841955608814;-0.022934539580756846;-0.015915493136363378;-0.00024265540457180999;-0.07858087542487019;0.19699079855638985;144
C:1_epsilon:0.01_gamma:1_kernel:poly;0.0014616489410400391;0.0004400100354491165;0.0004646182060241699;0.00011920969188145456;1;0.01;1;poly;-0.37592721925109585;-0.00791672058606211;-0.010807241718407225;-0.01043252889927796;-0.018372991777161517;-0.007069328195560571;-0.1670403330666502;-0.0050550609355864895;-0.006223529240679255;-0.0064647950746418575;-0.004235341638979457;-0.01696420613986645;-0.00847274998061869;-0.2070125535549225;-0.004474259447527916;-0.6224171770068051;-0.004733569512337739;-0.005375143792944161;-0.013176156194134057;-0.0021560268810576493;-0.0036252071696640676;-0.005284001899586992;-0.009647230425102814;-0.025679814589428845;-0.015229894710406554;-0.16170115047092107;-0.012627010516124118;-0.002716458206722371;-0.007497904069146487;-0.8320163161871528;-0.002779029407388227;-0.02543938256744389;-0.011730148528544263;-0.3493897457257819;-0.003571510782289918;-0.003851180638571263;-0.026456112890530712;-0.0053157927275873955;-0.005419310565213854;-0.019669571880006127;-0.004918010853714022;-0.016413523238764344;-0.005194391404926259;-0.005830241555201566;-0.011119799062745225;-0.0004039141174091716;-0.36626614707704225;-0.019443160746543932;-0.01610554261070468;-0.004618235101430851;-0.007968788569253694;-0.010739225498797226;-0.014587460331305329;-0.0413794988582115;-0.39327111847192014;-0.010590834844736462;-0.0026167971576712464;-0.007702217438909441;-0.031272413799760305;-0.005171539488283749;-0.011762963901660099;-0.012570046995817073;-0.006243579594934032;-0.0013649026578283748;-0.9503796454497478;-0.043692866104551975;-0.004772272453400633;-0.029625458042813146;-0.008429590429601818;-0.0033188416473512797;-0.12563087473484194;-0.01566340982736407;-0.0072878277074791276;-0.005213797246537894;-0.0024795164008637213;-0.011651206657469675;-0.008371666022535732;-0.008704964129102358;-0.023503562288318448;-0.9743335259920483;-0.012349819400408262;-0.08318784294177535;-0.010728666314654595;-0.011777814296538425;-0.0024456300150495617;-0.0031766696718369854;-0.004458345137042565;-0.7453950523373972;-0.007445978945742236;-0.012181127941811079;-0.007222005721760312;-0.007814757735730322;-0.003017016552439041;-0.013567592398073194;-0.05690493730018164;-0.5656336703357479;-0.007100841955608814;-0.022934539580756846;-0.015915493136363378;-0.00024265540457180999;-0.07858087542487019;0.19699079855638985;144
C:0.1_epsilon:0.01_gamma:5_kernel:rbf;0.00044706821441650393;4.6180257347025134e-05;0.00029025554656982424;2.215077154605504e-05;0.1;0.01;5;rbf;-0.2077092050484217;-0.03986771116497606;-0.012165755837736691;-0.0018999997063209597;-0.0571727343378729;-0.06058947174294526;-0.10170220517256684;-0.009878408089577122;-0.09985792248332452;-0.1529042945382529;-0.006638488401643386;-0.005727461785618666;-0.003698926642975945;-0.07975336273765664;-0.07615899591220825;-0.32942798025017783;-0.0743485346790285;-0.1418470021638169;-0.10684943139768129;-0.010794703479948646;-0.039731316121310756;-0.10685711151540297;-0.05693304487056445;-0.005367556400892721;-0.004899241027248683;-0.09905076977814324;-0.012790294462175682;-0.06535660553065599;-0.09022787934173636;-0.27724758681833644;-0.04530064761988417;-0.019752542735180255;-0.007628014787310398;-0.27717773679015595;-0.007710263214475369;-0.09903656628534736;-0.013799191932386795;-0.11658109777615201;-0.07676781165156969;-0.14584721407755694;-0.015482826303364177;-0.04412439818516385;-0.0061194085921189795;-0.06398545180105637;-0.1135457030633149;-0.051038469306428726;-0.29042774218384154;-0.1353557260544231;-0.08215417072117638;-0.006560436156802785;-0.009499525543726878;-0.10127572428138325;-0.009972780607982961;-0.10634324022023288;-0.2772417191365794;-0.16601015925499865;-0.0640571621572257;-0.05119503785166755;-0.009590452158207134;-0.00352281660830793;-0.0444172025010536;-0.03993924759729705;-0.05716074572632741;-0.005996800041109859;-0.2769189379580748;-0.082981152078213;-0.01809224570012495;-0.02562185677370901;-0.1657834482938204;-0.06022318155596429;-0.07465782066347113;-0.047351239541796764;-0.009827042521233655;-0.08403167494774376;-0.0806941767599136;-0.05088010224033201;-0.0059422055784000725;-0.012393045271661655;-0.08930108134104363;-0.33485716693443696;-0.004810502802378922;-0.026638049288491387;-0.016151610535188855;-0.08120004077987725;-0.06362972920766186;-0.009488844761375128;-0.00977999859891352;-0.32942860088959397;-0.16652549999836277;-0.11553831096335083;-0.010665455481374046;-0.1271139276942465;-0.10643155692447331;-0.06506720695651676;-0.02502562196090195;-0.2774398789001192;-0.017215038030099623;-0.00719250205961018;-0.05820628360069154;-0.051097269521355904;-0.07890274341477552;0.08276987278446067;148
C:0.1_epsilon:0.05_gamma:0.01_kernel:poly;0.0005641007423400879;0.00015070546634803097;0.00040010452270507814;0.0001046912281784303;0.1;0.05;0.01;poly;-0.20102111509579557;-0.04666031720777971;-0.010811750999777445;-0.0024260693703194772;-0.05505186209899374;-0.06999166618199068;-0.10062306872368675;-0.006380556584440806;-0.10092289462189513;-0.15746979268054398;-0.004766263337032921;-0.0037736469343434918;-0.0018205976450467703;-0.07730903984836852;-0.07685435876812001;-0.33159085776177327;-0.07844398309878885;-0.1534042233805066;-0.10849281614841692;-0.007251783537743898;-0.04704593849161671;-0.1137075476163576;-0.0575392094829298;-0.0031915562866284483;-0.0023609118463954063;-0.09799982737994534;-0.01230347296529783;-0.06966704827514922;-0.08999830319487145;-0.2658847920283123;-0.053117374997542176;-0.01744271405805544;-0.004555567975463798;-0.26753861463305406;-0.005151828397438934;-0.10030078347045711;-0.014511204543413675;-0.12934370686383598;-0.07642897155864177;-0.14726065376743327;-0.014530536675746934;-0.04353643260191699;-0.0041224330634773;-0.06674493017679631;-0.11189031115311006;-0.061757465926357;-0.2821199106994399;-0.1483226633120964;-0.08146590627323667;-0.003458532228239497;-0.006455843788926237;-0.10948602681693435;-0.009278521239098838;-0.10423460530157426;-0.2657259493804659;-0.16827408028145782;-0.06864862123801535;-0.06169921877528683;-0.00604952808273618;-0.0032979935286423963;-0.043596025700064385;-0.04667141751034088;-0.058879741798185274;-0.0032851168161818663;-0.2672279994704958;-0.0811115638364952;-0.019625832363570416;-0.021226973953027636;-0.16800101870610118;-0.07065196766394916;-0.07412849206482527;-0.05517863170547942;-0.00677136894001007;-0.0849846024730709;-0.08514386614882241;-0.061409517447240936;-0.003314054469382715;-0.011971428833807266;-0.08954938170225639;-0.32782434556389295;-0.0041736878250245996;-0.024773877482270997;-0.01489705973908452;-0.08204149224281514;-0.06631295240195505;-0.006287179585524098;-0.006498342636833995;-0.33214763921124585;-0.1680401614272137;-0.1268668246805789;-0.00983426158808241;-0.12846352489063848;-0.11537211028409598;-0.06680979550979378;-0.020763465606059586;-0.26615199697720443;-0.017792809375954042;-0.0038389875374745482;-0.05870593088595308;-0.06162996382812704;-0.0795347161328489;0.08193747487445915;149
C:0.1_epsilon:0.05_gamma:0.0001_kernel:rbf;0.0004385471343994141;0.00010750777273244536;0.00030851125717163086;8.150537454117848e-05;0.1;0.05;0.0001;rbf;-0.2104971612593928;-0.04613222649319338;-0.010818088196553773;-0.0022789239447388496;-0.056331449987916456;-0.06906966866580799;-0.10420273377871757;-0.006208713985280213;-0.10260195223337422;-0.15907871739849735;-0.004644173975623074;-0.003777602818747219;-0.0018673813855569037;-0.08185458170188352;-0.07737158926455918;-0.34420917096101883;-0.07865734489157526;-0.15502399964395105;-0.10992349240822825;-0.006941239027368828;-0.04672164306257319;-0.11473325485264008;-0.05881796027572288;-0.0033095122872528367;-0.002420285555711554;-0.10258865224192011;-0.012389002382955703;-0.06943077948905635;-0.09154189557841375;-0.27759114933999235;-0.05273329202853542;-0.02023347740588775;-0.004390771439223271;-0.2802731748763245;-0.0049118884598175535;-0.10222420818110482;-0.014635082169149742;-0.12873241719890316;-0.07658216557634254;-0.1497231426161865;-0.014501455145581552;-0.044436358181231456;-0.004046167649959867;-0.06645242396070185;-0.11659471122978299;-0.06134103267748637;-0.2957851921482866;-0.14847782749141994;-0.08305309145134095;-0.0035597912812397065;-0.006285096354254621;-0.10997530500166366;-0.009357275853285635;-0.10908003727111887;-0.2775053247472528;-0.16996944287075802;-0.06856781302352384;-0.061263065479618954;-0.005964429966271399;-0.003128889553331024;-0.04474826553828712;-0.04618066880387665;-0.05888004277535632;-0.0033152191048353603;-0.28001078020416587;-0.08238547566965561;-0.019691506578465353;-0.024933398926276728;-0.17014956370326498;-0.07017298974922576;-0.07715282944138353;-0.05475357825485135;-0.0065420270782319614;-0.08662287735921585;-0.08494381544900555;-0.060963346699977106;-0.0032932796061642317;-0.012136650708370797;-0.09059936669435864;-0.3410649102772694;-0.0040775021219936185;-0.02750931767451983;-0.014839393122237494;-0.08370289871132845;-0.0660890460827724;-0.006026006032791597;-0.006236617900528735;-0.3444038022197033;-0.17018859688887641;-0.12834342710968172;-0.009862814437765925;-0.13018675805051064;-0.11638847883468889;-0.06618757392228383;-0.02449111065270101;-0.2778545765107768;-0.017774060461054505;-0.003997683749904065;-0.06018800122433591;-0.06123626056264655;-0.0814294321727115;0.08511757886005634;150
