model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_l1_ratio;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:5e-05_l1_ratio:0_max_iter:100000;0.33244028091430666;0.04577108450791493;0.0005882549285888672;0.0001682794538915323;5e-05;0;100000;-0.15933314378056793;-0.06089089039834485;-0.07521821308813266;-0.06348617709286901;-0.023082917098744226;-0.10307082763501904;-0.04847834484839488;-0.025873916513439833;-0.09262387128978225;-0.033962245307823685;-0.08764170695193596;-0.0903477424516635;-0.06577839623277797;-0.07295946420216493;-0.026514893823706476;-0.027257893478445205;-0.0408437751099531;-0.06676160799679577;-0.04714053291253859;-0.10524315060149622;-0.09978085126295723;-0.031128673360183778;-0.07655765411176482;-0.04637845526507546;-0.08407585701054057;-0.05270835806916785;-0.05263622454341005;-0.024035344832799836;-0.01731802096175015;-0.18288663581885287;-0.02497496591583263;-0.10894021901620737;-0.09425048750606099;-0.03803306301288057;-0.07509470597705832;-0.027001994466882628;-0.03833065943052401;-0.05970577088208974;-0.08753180958237684;-0.04834192157578676;-0.039432775707172546;-0.03617838827783457;-0.06179186551656024;-0.10748116835727455;-0.11494586453674156;-0.08600933513942195;-0.014161525947622263;-0.05214660159270919;-0.03575433336883892;-0.09720610837123758;-0.05121693549110295;-0.08703654765638892;-0.10037866967033926;-0.07248234238485993;-0.01998585511692718;-0.11711607951703824;-0.13087404466007538;-0.03520520607643736;-0.14449857452435683;-0.03197571405649118;-0.05016939277105406;-0.03846842635844227;-0.2517643382913209;-0.14150779114955786;-0.030099075682237554;-0.08579156025408978;-0.08537299406721141;-0.029263788261657864;-0.10045799679789838;-0.05102267116917353;-0.02633172616092178;-0.024088407839536908;-0.08888847610239216;-0.08345623936359273;-0.05676678033023984;-0.0245704030326344;-0.1075417691879397;-0.06445089345328907;-0.21577553615238423;-0.04087929542840812;-0.08794362457422918;-0.07164418154871187;-0.026357901357607204;-0.0419606196826811;-0.042704267650693184;-0.03653043809071103;-0.08372853737368535;-0.025297423650505933;-0.11083313162638694;-0.15049555788378238;-0.037078102704836295;-0.04812736833780795;-0.11853045476469767;-0.050473640182388105;-0.09069031953290771;-0.07474356036199545;-0.007888935039764847;-0.061199420430908355;-0.11881934294787713;-0.07163539250799775;-0.06975449101490386;0.042853476195829715;228
alpha:5e-05_l1_ratio:0.6_max_iter:100000;0.3296038627624512;0.06233281454935847;0.0006035637855529786;0.00020185545480969554;5e-05;0.6;100000;-0.1613235420031582;-0.07563810952572984;-0.06608992338583322;-0.06213855167567006;-0.022471212218269386;-0.10845835780841326;-0.05368356906183427;-0.02349918607944633;-0.09310970769006167;-0.03096662159450413;-0.08631994827016243;-0.09138649764777873;-0.06034781745965149;-0.06666450030138713;-0.026544545679768182;-0.022450713785505023;-0.03809476794528052;-0.06693269946780737;-0.05027813127767591;-0.11117027112098418;-0.09851240848283464;-0.028975659922053584;-0.07939211011374955;-0.04749740449034971;-0.104946084514004;-0.04808274420245391;-0.05532889049137548;-0.02015013556032246;-0.013445170367881431;-0.18221115712345198;-0.027943251876848957;-0.11123417448222554;-0.09165039278692985;-0.04311456402865675;-0.07460328753208595;-0.025323519885761443;-0.04550320113716767;-0.05743297039050645;-0.0843615496088219;-0.04019031380193764;-0.04159460152957644;-0.031117350621617607;-0.06627852917060276;-0.10036241179223135;-0.11156462739411492;-0.08302289485742209;-0.012695741900267279;-0.056768085508690905;-0.03257292288626033;-0.10735449599150246;-0.04365351342642664;-0.10003245027411922;-0.100563452607352;-0.06780948820970605;-0.022358211767838265;-0.11806002646881635;-0.13172247872695478;-0.037161982979663485;-0.14438459040309665;-0.031167838113900226;-0.051608065924013034;-0.03317420461415809;-0.24791790835326077;-0.15279990396147763;-0.02653179187019933;-0.09088440007249057;-0.07887806843762414;-0.03081096773375793;-0.10078931248441658;-0.04751267948199446;-0.0295435598123124;-0.021154132469406884;-0.08608399933693567;-0.07829353615198024;-0.056032935198454606;-0.02063414389130861;-0.11270166574993608;-0.07506491099142162;-0.21426780728921085;-0.0433592972048698;-0.08677867216443341;-0.07631661207042996;-0.024306180886099635;-0.03617164389576982;-0.04107087101002756;-0.03227220452943299;-0.08294901793460611;-0.0272980335352107;-0.11284004431109543;-0.15737515604045293;-0.037844598097498273;-0.04331333877781423;-0.11267127684470366;-0.04994811389806921;-0.08714560534049894;-0.07322615098930121;-0.009396879710364181;-0.0607328425168571;-0.12181855949904974;-0.07103537317610505;-0.0698026782568555;0.04369978126173111;229
alpha:0.0001_l1_ratio:0.7_max_iter:10000;0.02784400224685669;0.00572368339684702;0.0005380868911743164;0.0001409481902531688;0.0001;0.7;10000;-0.16157221913920936;-0.054772503117697234;-0.07883577510652275;-0.0627478415312734;-0.026607124636946217;-0.10010670039371375;-0.04851084198138484;-0.02690299387734222;-0.091433610574932;-0.032732300715432;-0.0874637515681992;-0.09005859672894549;-0.07158719274862037;-0.07826896979098726;-0.022014674033886347;-0.026110338655539987;-0.04216506476020273;-0.06833491444978015;-0.05088607132718068;-0.10131091283121467;-0.10504572464772309;-0.029066802168419056;-0.0800811344071822;-0.0422188396479153;-0.07185248837252109;-0.057989087508849714;-0.054884524320093574;-0.02508397393684822;-0.019819597958082847;-0.1889705393568229;-0.024450610935927066;-0.10716564461830365;-0.09577824507451328;-0.03098339998761431;-0.07466126086000066;-0.027301681393319028;-0.039505557847270126;-0.06448181654351531;-0.08502202195091954;-0.052012241969227734;-0.03652859195755609;-0.042382268907345845;-0.0570906432945691;-0.11229083944732418;-0.11735236499308525;-0.0856103826043701;-0.01618055574081263;-0.05064667331728793;-0.03861345463949593;-0.09170599506673101;-0.056663666209303826;-0.08243470908737566;-0.09625453702422285;-0.07699268178269611;-0.01784613502724932;-0.11883275606425972;-0.12494723544081365;-0.029440327607950706;-0.14760115736231644;-0.03236395330260017;-0.04531701086903631;-0.04003179456567533;-0.2516569492393138;-0.13612914433056372;-0.02983376433730439;-0.08294507389219112;-0.08869166459957101;-0.026203819467878163;-0.10035741602137667;-0.05486434104938069;-0.025557610334476386;-0.02456460710309098;-0.08844061117583155;-0.07652468806276481;-0.057207132128447934;-0.028177826287856794;-0.1033836636393259;-0.056153429663149804;-0.22338024152848565;-0.04574822521244297;-0.08911932170141236;-0.06646748287464203;-0.028360332565506984;-0.04101147518726028;-0.04653686441302428;-0.03439559004534629;-0.08430688075849496;-0.02311718518713901;-0.11235614567444654;-0.14880230502654962;-0.03747846696177725;-0.05296104551957546;-0.12665476994936886;-0.0556140600743489;-0.08697943678110627;-0.07559291956513953;-0.0068068255958315255;-0.061740822032724976;-0.12008058386348038;-0.07001621217138718;-0.06984144259808173;0.04320493730454678;230
alpha:0.0001_l1_ratio:0.8_max_iter:10000;0.029269042015075682;0.002215785351833711;0.0005983233451843262;0.00020211768339477025;0.0001;0.8;10000;-0.16327724786322487;-0.0559947654861708;-0.07753500034306517;-0.06285914966460468;-0.027411836866419376;-0.10072997486297655;-0.049080286413806296;-0.026805217739200093;-0.09107463613788903;-0.031502688554829655;-0.08749541927532646;-0.09091864768512842;-0.07088702860846714;-0.0775893484927529;-0.02133546669307517;-0.025325386728101716;-0.04194856566176901;-0.06861984249780895;-0.051437216186046866;-0.1022265139519318;-0.10579781150611578;-0.02856966107897108;-0.08099756207166774;-0.042217179724166665;-0.07334368156694063;-0.05781792108024033;-0.05550874516262126;-0.025343067290185824;-0.01933354594443325;-0.18954007585947816;-0.02458786890184252;-0.10802217242824579;-0.09612533437398806;-0.031079754507610257;-0.07486749897764093;-0.026858088115447848;-0.04176364816928651;-0.06459190169653556;-0.08412725367984268;-0.050976346826105225;-0.03666998830498298;-0.042032472591966734;-0.05754569988501866;-0.11230668305846578;-0.11753824076188443;-0.08504655228206726;-0.016208019573609;-0.05112540330225494;-0.039213302337805046;-0.09214610620351363;-0.0558341065296703;-0.08403275418665102;-0.095575024157757;-0.07677337976831822;-0.01809375414349876;-0.12031502168891253;-0.12402079027276511;-0.028327856142065434;-0.1492918531974368;-0.03224284128389611;-0.04542140856867264;-0.040152667778716525;-0.2516308292053223;-0.1378644092576446;-0.028918626337867237;-0.0848169167779948;-0.08859212517508079;-0.02599590198095081;-0.1016122088230367;-0.05471179253472112;-0.02653135413702143;-0.023858355957743504;-0.08754635188851269;-0.07492163013112549;-0.05717966102687354;-0.02785597101593887;-0.10389816708422277;-0.05742914111149624;-0.22364311876785323;-0.04674026501124527;-0.08910870341098891;-0.0671036338838098;-0.02806419309339859;-0.040168210080979504;-0.04623959263699028;-0.03362239907499881;-0.08470490331455152;-0.022949404618437017;-0.11281734624200779;-0.1498001913423312;-0.037836549162654574;-0.052357044175637184;-0.1265290040062639;-0.055958092018229676;-0.08622089250480194;-0.07514000796002371;-0.007049569432876499;-0.06155787661256847;-0.1210504416602789;-0.06936497765581495;-0.06996827143806185;0.04342711058443958;231
alpha:0.0001_l1_ratio:0.9_max_iter:10000;0.030192332267761232;0.003643624243295227;0.000583038330078125;0.00014378640176528995;0.0001;0.9;10000;-0.1651261010314391;-0.057236180107503726;-0.0761394707980705;-0.06301659327908239;-0.02831874575673842;-0.1013275304352329;-0.049670442916509294;-0.026688499771124218;-0.09050596383612267;-0.03025528592433222;-0.08759998130601211;-0.09189334846436044;-0.06995189514617117;-0.07685914063449949;-0.02070377609009848;-0.024829680645690654;-0.041843824834651995;-0.06895248835531485;-0.0519752439404237;-0.10311573282381889;-0.10615729092136535;-0.028041404797923584;-0.08197479320481413;-0.04224627294373824;-0.0748035243768474;-0.05764655126867067;-0.056239072305541836;-0.026004683789920775;-0.018788123989188953;-0.19006975010714405;-0.024774965989163854;-0.10884234223486493;-0.0964572301390779;-0.031271959638138586;-0.07512450869278617;-0.026391957256654813;-0.04423626965543791;-0.0647909121763868;-0.08319376776984075;-0.04987083775196602;-0.03682144977516648;-0.04165311558150608;-0.05832103406967211;-0.11238275011429137;-0.1177758047417792;-0.08425070168373786;-0.01617801659170342;-0.051559861278499805;-0.03989810300159885;-0.09245336653489016;-0.05504456233886065;-0.08574315416932564;-0.09456197382191965;-0.07649352360439471;-0.018416988307198852;-0.12181264855091514;-0.12310175778617069;-0.027204016409453857;-0.15110906978759844;-0.03210557269546073;-0.04621793527806168;-0.040323134035441;-0.25127393286189126;-0.1398520568440061;-0.02795982314519745;-0.0865499130439468;-0.08811621634701015;-0.025785342841116866;-0.10300874214164588;-0.054637026692654724;-0.027621929605783347;-0.02313714555404051;-0.08641532637470035;-0.07322144764310592;-0.05719489482100783;-0.02767806243967978;-0.10438658116509014;-0.05875276208011356;-0.22376649263330806;-0.047930726796674726;-0.08907016604750105;-0.0681360611053964;-0.02774196012369886;-0.039658217230910536;-0.04603069137466194;-0.032905226065931346;-0.0851761772128425;-0.022898321595224133;-0.11331542234005268;-0.15069753970431715;-0.038179502856277844;-0.05168657977985591;-0.12626380742838805;-0.056320751358876264;-0.08587133258875498;-0.07457177971016962;-0.007339688753849627;-0.06140135393489654;-0.12186047438290681;-0.06869882825849423;-0.07011476990148297;0.04361511968648154;232
alpha:5e-05_l1_ratio:0.7_max_iter:100000;0.3582811546325684;0.06045251665554983;0.0006688904762268067;0.0003983178099876184;5e-05;0.7;100000;-0.16124874596303237;-0.08049495453073174;-0.06489298334001473;-0.06242676908099522;-0.02282422079657294;-0.10995531348387869;-0.05573864159295193;-0.023117459054156173;-0.09469518843732372;-0.030965010696511162;-0.08620318902486847;-0.09092790616083485;-0.059554289879561594;-0.06499918267493307;-0.026893889487578187;-0.022224518796930152;-0.03816295464288039;-0.06702226216209688;-0.050135601655558026;-0.1128556149535834;-0.09888825183690374;-0.02881929777413283;-0.07997747779866765;-0.04877880801497127;-0.11180429655772424;-0.047009802772456255;-0.0565330349224902;-0.019317059538046025;-0.01286307535419717;-0.18136257015234772;-0.029878286400243897;-0.11179541400525854;-0.0905961317754478;-0.045256523288206736;-0.07446571674096705;-0.025016724163992327;-0.04724205003888997;-0.05688458112135818;-0.08457884950986663;-0.03899191527905725;-0.04251550511252844;-0.03067012085911526;-0.06868835029905704;-0.0984662006674342;-0.1102945978491775;-0.08306658995849654;-0.012371219707362727;-0.05826115244424997;-0.03182303312068709;-0.11149070589359136;-0.042317055063798625;-0.10344825458832052;-0.10199933473682225;-0.06686596552592293;-0.023375222452800482;-0.11803712908543193;-0.13242064558305394;-0.03889420000816148;-0.14344193224715845;-0.03112100253246816;-0.0522471743597032;-0.03227887023978413;-0.2459678124092835;-0.15609722236783458;-0.026401626199035678;-0.09288939377163938;-0.07820636015585498;-0.03170768578413892;-0.10047286308645875;-0.0470372985373016;-0.030528740971412227;-0.020848305902362058;-0.0864139518825259;-0.07719428791417574;-0.05610560395778098;-0.019927712679341812;-0.11446637648927507;-0.07845755345850358;-0.21396739455860153;-0.044756190615180005;-0.087069888981284;-0.07756007767276728;-0.02407781463850205;-0.03566031735965991;-0.04128919345996955;-0.031768823030984925;-0.083398225339544;-0.02875623551609584;-0.11429986999669355;-0.15878128404670172;-0.038493513123758115;-0.043339768945664416;-0.11101778904971313;-0.05023308285378112;-0.08639688576038138;-0.0738839939761676;-0.01006333335894467;-0.06054958310199486;-0.12258468294805032;-0.07151567090177019;-0.0702167924059848;0.043816149422865575;233
alpha:0.01_l1_ratio:0.7_max_iter:100;0.0010761618614196777;0.00024139102611232588;0.00046002626419067383;0.0001451432213960005;0.01;0.7;100;-0.13150455118509444;-0.057523377336501036;-0.056202943841615415;-0.08495530726446851;-0.03906883398028844;-0.05484642597321373;-0.08800288748773653;-0.039022437204691895;-0.0702542198338268;-0.07738749482145166;-0.09886707610616334;-0.08115252246563916;-0.09085443501069135;-0.09016850436453419;-0.02967254295485806;-0.029230525048443833;-0.07082533380732572;-0.07137316131195377;-0.07777269262360156;-0.0765015621827252;-0.06628453292433945;-0.0474911708891629;-0.08860626544813432;-0.01387618139356383;-0.07079497885917024;-0.06883894451923152;-0.05418980113087877;-0.08810205101635694;-0.06564673931036605;-0.1121615953137938;-0.03815489642483989;-0.0657172905001193;-0.07603448206180229;-0.06365098220529837;-0.08425048634118863;-0.049770952823558104;-0.02451898527164505;-0.07996868561650487;-0.11337563150435293;-0.0791519866128772;-0.06988756270667867;-0.07997221933889904;-0.05959122143906054;-0.07130577203589507;-0.08845127572508601;-0.09557795288746651;-0.06345937053277088;-0.04017848395821211;-0.06068629415382916;-0.06403038081112108;-0.05825857616146826;-0.10390947704169962;-0.06324998162531059;-0.07697337799727712;-0.053735612674076914;-0.08356840774413596;-0.06580242894152348;-0.0712367236495058;-0.05154798602305479;-0.0797598181695379;-0.07601668293709327;-0.04834266573067256;-0.12414357088173389;-0.08138471510559393;-0.06340352881448116;-0.07745417582819059;-0.07232792251869069;-0.025107219279040242;-0.06692592287943559;-0.07068138386334882;-0.05583647015336015;-0.060443933821694745;-0.07029428174067039;-0.1139789220084346;-0.06682480519837733;-0.05741672261670401;-0.0727965006624294;-0.056383429894612466;-0.09412159619527054;-0.08737605298646849;-0.06426143855100146;-0.08208670012490138;-0.07057952143152094;-0.050592260451142824;-0.08158145698343004;-0.10417299910975926;-0.06891149115500747;-0.04404017207504445;-0.058970349799933555;-0.07464432387133806;-0.07163675816153837;-0.04870182129938563;-0.09822956783777755;-0.09096470859381876;-0.09335611539202436;-0.05555767364474488;-0.05416892461232812;-0.05622156401091823;-0.03474551767598251;-0.11304122782789605;-0.07024681494314414;0.0216060771956578;234
alpha:0.0001_l1_ratio:1_max_iter:10000;0.028428196907043457;0.0022559925443061822;0.0005529046058654786;0.00010741656048263715;0.0001;1;10000;-0.16710667021214856;-0.05857660629794718;-0.07477280837733022;-0.06349021806411827;-0.029409098134594636;-0.10192245524191099;-0.0504511380772256;-0.026615793557769874;-0.08972220063522054;-0.02897969262203202;-0.0876637750217348;-0.09285724539057172;-0.06890716757588171;-0.07606087586393981;-0.02003566841027111;-0.024348861095887474;-0.041881936731913545;-0.06932296953783548;-0.052446931558700546;-0.10400390140831553;-0.10637810728538705;-0.02746106655696114;-0.08311025895659667;-0.042364561968770094;-0.0763473654459862;-0.05749736019838163;-0.05709745369036394;-0.027096200334385662;-0.01816644494958595;-0.1904918693036383;-0.024976132247555627;-0.10972426943059406;-0.09680318881798836;-0.03147056419329716;-0.07539360114783926;-0.025889869087003727;-0.04704616923172416;-0.06501231186437509;-0.08221965996657624;-0.048724128103356336;-0.03698172093115255;-0.04117974724589233;-0.059063999307465934;-0.11252137626728057;-0.11804914388612966;-0.08311183471011695;-0.01624038775348572;-0.05193915308818309;-0.04067098688270904;-0.09266264826670231;-0.05436996355269549;-0.08770116747807873;-0.09335633289062423;-0.07631753050890684;-0.018830047264534966;-0.12339397140220756;-0.12223760794661284;-0.026174634095601883;-0.15307542336934382;-0.03195013070289664;-0.04713749882607235;-0.04046271027672305;-0.25082802962675116;-0.1426489367361877;-0.026987762722735703;-0.0881091502575945;-0.08710389899192669;-0.025574055258099037;-0.10455226138806803;-0.05495079589095453;-0.0288489324933297;-0.02245254639257624;-0.08541013621997916;-0.07143676774293359;-0.05715975895914792;-0.027436457228600032;-0.1049064429007474;-0.06016585273903265;-0.22410448664848368;-0.049296891363557395;-0.08901887496328381;-0.06940992308077909;-0.027445704506578645;-0.03919601335267801;-0.04587811176704873;-0.03234260711296321;-0.08569930229399171;-0.02281254013518084;-0.11364760343446641;-0.1514822359805072;-0.03856144735419376;-0.050973936279556854;-0.12599386786823408;-0.05698590609933246;-0.0853402563141586;-0.07385890706265934;-0.007678046357518254;-0.06127737111157607;-0.12263861690977026;-0.06801549253757835;-0.07029504541331894;0.0438120880366011;235
alpha:0.01_l1_ratio:0.7_max_iter:100000;0.0013994026184082032;0.00024315214020157827;0.0003690648078918457;7.590734952573614e-05;0.01;0.7;100000;-0.13188302475796398;-0.058175459141231727;-0.057276911917960784;-0.08506843483733961;-0.03941967108559672;-0.055024071416319084;-0.08877846275768339;-0.03965751489909771;-0.07035569257618204;-0.07774542572185145;-0.0994786018239326;-0.08117705422217955;-0.09052564804319803;-0.09118420857674849;-0.030238250244157328;-0.029671902326776505;-0.07179666340175651;-0.07249925346255161;-0.0777292814653366;-0.07699358503343423;-0.06657732028560973;-0.047771496409315994;-0.08914891231226807;-0.014314822678870959;-0.07202693453792258;-0.06911450728777543;-0.05440931802299792;-0.08952432844553804;-0.06598668576486703;-0.11214327092020618;-0.038876179359283246;-0.0657496831831187;-0.07578587624793583;-0.06467415785831614;-0.08460660312803651;-0.0503828919112684;-0.024973007736599724;-0.08011863910960319;-0.11407335032754325;-0.07933300655378457;-0.07071399793454096;-0.08000537269940806;-0.060188886120146626;-0.07157096965962541;-0.08845397668715128;-0.09641763831781863;-0.06406282278581843;-0.04110546135563821;-0.06110177087098181;-0.06486088161283336;-0.05844868332923226;-0.11218175806469466;-0.06364779539787482;-0.07769076848863782;-0.05458217631546375;-0.08400336633988179;-0.06659984174556534;-0.07168858060719012;-0.05147057378250723;-0.08036919110326486;-0.0770237237113678;-0.04855731531074964;-0.12649369806937366;-0.08183744293759378;-0.06382554292355389;-0.07807341377058626;-0.07265204096491741;-0.02585152827102244;-0.06729425541932403;-0.0711897514639108;-0.056024197565112045;-0.06105681895238183;-0.07043784966593894;-0.11520627908620562;-0.0672960500138782;-0.05798300429303006;-0.07310770360084493;-0.057330594605984476;-0.0941084026712102;-0.08801849062132068;-0.06471486070654249;-0.08245632695942255;-0.07161129868484949;-0.051390366238037624;-0.08173835304574828;-0.10450954131538619;-0.06993199844385849;-0.04450431282443543;-0.05913376569883035;-0.07470423859712491;-0.07182637715792607;-0.049369415691175846;-0.09815562153354407;-0.09119695023236984;-0.09477359286471165;-0.05583014613607991;-0.05495901896475728;-0.056171074527258794;-0.03502605634258788;-0.11392975239070394;-0.07082735795284092;0.021785439769908165;236
alpha:0.01_l1_ratio:0.7_max_iter:10000;0.0013241791725158692;0.00025062739643194625;0.00034868240356445313;5.9001189836078084e-05;0.01;0.7;10000;-0.13188302475796398;-0.058175459141231727;-0.057276911917960784;-0.08506843483733961;-0.03941967108559672;-0.055024071416319084;-0.08877846275768339;-0.03965751489909771;-0.07035569257618204;-0.07774542572185145;-0.0994786018239326;-0.08117705422217955;-0.09052564804319803;-0.09118420857674849;-0.030238250244157328;-0.029671902326776505;-0.07179666340175651;-0.07249925346255161;-0.0777292814653366;-0.07699358503343423;-0.06657732028560973;-0.047771496409315994;-0.08914891231226807;-0.014314822678870959;-0.07202693453792258;-0.06911450728777543;-0.05440931802299792;-0.08952432844553804;-0.06598668576486703;-0.11214327092020618;-0.038876179359283246;-0.0657496831831187;-0.07578587624793583;-0.06467415785831614;-0.08460660312803651;-0.0503828919112684;-0.024973007736599724;-0.08011863910960319;-0.11407335032754325;-0.07933300655378457;-0.07071399793454096;-0.08000537269940806;-0.060188886120146626;-0.07157096965962541;-0.08845397668715128;-0.09641763831781863;-0.06406282278581843;-0.04110546135563821;-0.06110177087098181;-0.06486088161283336;-0.05844868332923226;-0.11218175806469466;-0.06364779539787482;-0.07769076848863782;-0.05458217631546375;-0.08400336633988179;-0.06659984174556534;-0.07168858060719012;-0.05147057378250723;-0.08036919110326486;-0.0770237237113678;-0.04855731531074964;-0.12649369806937366;-0.08183744293759378;-0.06382554292355389;-0.07807341377058626;-0.07265204096491741;-0.02585152827102244;-0.06729425541932403;-0.0711897514639108;-0.056024197565112045;-0.06105681895238183;-0.07043784966593894;-0.11520627908620562;-0.0672960500138782;-0.05798300429303006;-0.07310770360084493;-0.057330594605984476;-0.0941084026712102;-0.08801849062132068;-0.06471486070654249;-0.08245632695942255;-0.07161129868484949;-0.051390366238037624;-0.08173835304574828;-0.10450954131538619;-0.06993199844385849;-0.04450431282443543;-0.05913376569883035;-0.07470423859712491;-0.07182637715792607;-0.049369415691175846;-0.09815562153354407;-0.09119695023236984;-0.09477359286471165;-0.05583014613607991;-0.05495901896475728;-0.056171074527258794;-0.03502605634258788;-0.11392975239070394;-0.07082735795284092;0.021785439769908165;236
alpha:0.01_l1_ratio:0.7_max_iter:1000;0.001324446201324463;0.0002446463882319302;0.00034717321395874026;5.833161229980036e-05;0.01;0.7;1000;-0.13188302475796398;-0.058175459141231727;-0.057276911917960784;-0.08506843483733961;-0.03941967108559672;-0.055024071416319084;-0.08877846275768339;-0.03965751489909771;-0.07035569257618204;-0.07774542572185145;-0.0994786018239326;-0.08117705422217955;-0.09052564804319803;-0.09118420857674849;-0.030238250244157328;-0.029671902326776505;-0.07179666340175651;-0.07249925346255161;-0.0777292814653366;-0.07699358503343423;-0.06657732028560973;-0.047771496409315994;-0.08914891231226807;-0.014314822678870959;-0.07202693453792258;-0.06911450728777543;-0.05440931802299792;-0.08952432844553804;-0.06598668576486703;-0.11214327092020618;-0.038876179359283246;-0.0657496831831187;-0.07578587624793583;-0.06467415785831614;-0.08460660312803651;-0.0503828919112684;-0.024973007736599724;-0.08011863910960319;-0.11407335032754325;-0.07933300655378457;-0.07071399793454096;-0.08000537269940806;-0.060188886120146626;-0.07157096965962541;-0.08845397668715128;-0.09641763831781863;-0.06406282278581843;-0.04110546135563821;-0.06110177087098181;-0.06486088161283336;-0.05844868332923226;-0.11218175806469466;-0.06364779539787482;-0.07769076848863782;-0.05458217631546375;-0.08400336633988179;-0.06659984174556534;-0.07168858060719012;-0.05147057378250723;-0.08036919110326486;-0.0770237237113678;-0.04855731531074964;-0.12649369806937366;-0.08183744293759378;-0.06382554292355389;-0.07807341377058626;-0.07265204096491741;-0.02585152827102244;-0.06729425541932403;-0.0711897514639108;-0.056024197565112045;-0.06105681895238183;-0.07043784966593894;-0.11520627908620562;-0.0672960500138782;-0.05798300429303006;-0.07310770360084493;-0.057330594605984476;-0.0941084026712102;-0.08801849062132068;-0.06471486070654249;-0.08245632695942255;-0.07161129868484949;-0.051390366238037624;-0.08173835304574828;-0.10450954131538619;-0.06993199844385849;-0.04450431282443543;-0.05913376569883035;-0.07470423859712491;-0.07182637715792607;-0.049369415691175846;-0.09815562153354407;-0.09119695023236984;-0.09477359286471165;-0.05583014613607991;-0.05495901896475728;-0.056171074527258794;-0.03502605634258788;-0.11392975239070394;-0.07082735795284092;0.021785439769908165;236
alpha:5e-05_l1_ratio:0.8_max_iter:100000;0.3795295548439026;0.0530337600821398;0.0007065081596374512;0.0007434792359211163;5e-05;0.8;100000;-0.1608778394404525;-0.08863855311086323;-0.0636605950260018;-0.06334118006767772;-0.02333709696310856;-0.11188926162092713;-0.058342186081923375;-0.02247073685325157;-0.09747456974127092;-0.031246738941518533;-0.0861748097438693;-0.09004951650892218;-0.05900520717296011;-0.06299643012209127;-0.027393032597099597;-0.021751906628768268;-0.03904124718561572;-0.06702684001316192;-0.05068266613142416;-0.11513373664864998;-0.09987561716444103;-0.028858709332953245;-0.08117576974211428;-0.05048153122446695;-0.12228680184096594;-0.04577082361071711;-0.059979096932371856;-0.01829578273882352;-0.012448511292319515;-0.18001125758682585;-0.033203170281711;-0.11247745455714636;-0.08909878798033062;-0.04815412237713927;-0.07531544697912608;-0.02483460543749818;-0.04901195067569354;-0.05717270984066902;-0.08537894673077286;-0.037729804590942356;-0.043736381704793624;-0.03042694143980498;-0.07169651984836836;-0.09607994479559553;-0.10857661433124784;-0.08354826949001114;-0.011975053624427684;-0.059865189347237634;-0.03168189257948713;-0.11742900745678297;-0.0409180291577729;-0.10930629111710612;-0.10464331508789666;-0.06659235427604424;-0.02482420269223117;-0.11792185183636716;-0.1332381102444174;-0.04139844659687455;-0.14187052974091421;-0.031174239773780983;-0.052931338511524616;-0.03129952031018405;-0.2434832765950307;-0.1600657519706449;-0.02632329489335033;-0.09557541540725446;-0.07780117988257859;-0.03292000593037081;-0.10035845388989866;-0.04699064373316553;-0.0316842369176585;-0.020514682680999194;-0.0876072623197077;-0.07600017567114106;-0.057159636631028334;-0.018775210187751728;-0.11649108639095626;-0.08391088225024601;-0.2137943773045643;-0.047414456174093955;-0.08762284809788168;-0.07919721729217251;-0.023841823700997626;-0.0351125498246702;-0.042516831527880015;-0.031521692011810314;-0.08398515604320911;-0.03098037570042613;-0.11667895274139777;-0.16025112215627413;-0.03941012499903499;-0.04402215932148524;-0.1088979979227593;-0.05136549402641114;-0.08554755450945734;-0.07538791797208547;-0.011075507951872498;-0.061316898239003624;-0.12326190757295837;-0.07229688237961628;-0.07104390138301303;0.04398763609658076;239
